id,vin,manufacturer,model,year,price,odometer,fuel,transmission,dealer,city,state,listing_type,image
1865c3d1-dc23-4dda-86c1-ec76dfaf7afa,H9J5MI8YWS5AUZLNY,Toyota,Camry,2013,44404,67091,gas,automatic,Elite Motors,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
5f88218e-7a8b-441c-a22a-b2099feed7a7,Q3HIG51YM7GG40MCN,Honda,CR-V,2022,44121,65551,hybrid,manual,DriveTime,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
c26e0bcf-e4af-4b9f-a2e0-b5ee47454a58,HRUH6L36PM4QR2P13,Mercedes-Benz,C-Class,2021,12866,15284,electric,automatic,DriveTime,Los Angeles,CA,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
ed12447a-dce8-4208-9e18-3ecd529f086a,VNCCW7AWOIYVN4YRK,Mercedes-Benz,C-Class,2022,26119,115428,hybrid,automatic,DriveTime,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
8350cd3e-0e85-4f1b-9607-d81eb1da11bf,PHWOS06AYGQOMG6O7,Honda,Accord,2019,25010,27764,electric,automatic,AutoNation,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
32eead11-b94a-4a50-b88a-c1b8671f7e5d,YH9TI0MFAPGTYAOC2,Ford,Explorer,2022,59383,109788,gas,manual,CarMax,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
45362fde-9ea4-49b3-a0e7-0ebb7463d0ad,CQ53WIE9SZ91DDN38,BMW,3 Series,2014,14611,36812,hybrid,manual,Elite Motors,New York,NY,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
2f7f71ba-ba8b-435b-8782-51c6612542d7,3ERS8R61AWY5I4JE0,Mercedes-Benz,E-Class,2017,52289,106174,gas,manual,AutoNation,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
7e9c8bc2-dc67-4c40-a952-aa9fcbb94e15,6UTJ4V3602U29NMJT,Ford,Explorer,2019,23944,66786,electric,automatic,Elite Motors,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
a3d01cbe-ec29-4050-a9b6-ad04aafb4252,M1PP6VTAYBSLVC0UG,BMW,X5,2016,42163,61710,electric,automatic,Elite Motors,Chicago,IL,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
2fd0a8b3-6b7b-4567-b1c7-3e8d47dbf64f,X6CHQ3V2BYI9ZWIF9,BMW,3 Series,2019,30172,105727,electric,automatic,Elite Motors,Houston,TX,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
8539ac9c-5807-4846-8331-b8139f29d67f,IERMNDQQB0E4OCR9G,Mercedes-Benz,C-Class,2011,52915,95438,electric,automatic,Elite Motors,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
981e4b28-a59c-4fc9-ab7b-4cc6e0a85014,Z89UUG7Q26GAER3LF,Honda,Civic,2015,74680,57380,hybrid,manual,CarMax,Chicago,IL,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
4d5f6021-8626-433c-93c8-2fe453616a21,6QP0Y5LPEBWTZZL88,Ford,F-150,2012,18459,16775,hybrid,automatic,DriveTime,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
26d7bf75-9d72-4d3c-a790-ea18617f9931,8LAK7U7UNOFRCD0JF,BMW,5 Series,2011,4985,29529,gas,automatic,CarMax,New York,NY,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
23bc7890-b49c-43a9-9008-755c23a79c19,VU6TBZFDF173M46LI,Mercedes-Benz,C-Class,2012,47420,53724,hybrid,manual,Elite Motors,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
8a96bdc9-c997-498f-ad4a-d714e84ad9e1,0QVMJ9HWTYRQ0KCHU,Ford,F-150,2014,19040,19261,electric,manual,CarMax,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
71d710f7-bccd-44e6-9b38-69b9c8e4a663,EXKKN6GCX290C8S0I,Ford,F-150,2016,28466,76055,gas,manual,CarMax,Houston,TX,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
455c8b0e-ac80-47fa-919a-1ecc7c80d43e,XHWLZ4Z8JEZ5TIZSN,Mercedes-Benz,GLE,2022,20323,105796,gas,automatic,Elite Motors,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
aa2ab6b5-5d2b-48b7-9a1d-812348311181,PI8X4AEF7J91XKRMX,Ford,Escape,2020,74739,34114,electric,manual,AutoNation,Houston,TX,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
ba837a27-7ba2-4033-8f90-1d75cd72e03e,DKCLH07V1M4Z209L4,Toyota,RAV4,2014,31788,92340,gas,manual,CarMax,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
3abac79e-0b72-408b-869d-054d167d90db,H40DN3NRJMWBUCTNG,Ford,Explorer,2017,51424,116597,gas,manual,AutoNation,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
c2fc9968-2018-40f7-8a71-8eaa21ef76d0,K2VT2OUCK6TC12L5Q,BMW,5 Series,2019,36699,113066,hybrid,manual,Elite Motors,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
7cf34597-110b-4099-ae0f-b75d861a8fd6,G86D3PZL4Y55NQIEI,Mercedes-Benz,GLE,2023,24814,11699,electric,manual,DriveTime,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
82db33ab-cd2c-4fb7-bbd7-96a8bfe574f0,7WBQ5VRVWPDU7FM0D,Toyota,RAV4,2023,47834,110249,hybrid,automatic,Elite Motors,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
ab5ac6e9-5bc2-4515-aa2e-9186049d1efe,CQSU2ZOQ0Y27OE047,Toyota,Camry,2012,21702,37127,gas,manual,AutoNation,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
d3b10cc4-9cb2-4483-ac27-2760f4a8b5d7,J6XSY95F8JAUVFLRQ,Ford,F-150,2017,7607,35831,electric,manual,DriveTime,New York,NY,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
06f0b495-09a8-4500-bb7d-40bd1d825ddf,VFIC210MCY1DA4VK0,BMW,X5,2021,27766,13629,gas,automatic,CarMax,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
8f04a18d-098a-458b-b0e6-aac0778cbfe2,NLW47W17GV2MFE8P0,Ford,Escape,2011,19654,71454,gas,manual,Elite Motors,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
35bf81a5-c886-4610-99be-e8f32522bbe8,RI537OPAOT5NH6KH8,BMW,3 Series,2010,51195,66602,hybrid,automatic,AutoNation,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
3c0cc9ea-ca54-49cb-bb67-742faec962bf,KI7HE817617OFTTW3,Toyota,RAV4,2015,23947,103723,hybrid,automatic,Elite Motors,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
3d155726-76c8-4b19-a3ae-52109963e248,YWHSNFBEPB6MCZ69L,Mercedes-Benz,GLE,2010,10053,32350,electric,manual,AutoNation,Los Angeles,CA,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
6a2dceb1-c915-479e-bad4-7b0f64748cc5,MWMG3SB4RDVY19YR2,BMW,5 Series,2012,58386,107026,gas,automatic,DriveTime,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
66943715-f406-4db0-887d-7a5d00d1bc36,TZZ8UJ8938SBQ2R6Q,Honda,Accord,2022,35652,112927,hybrid,automatic,Elite Motors,Los Angeles,CA,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
6eaebb90-e9a5-482b-bdca-b239a24ae048,KMMJQZUC9XILNELWV,Ford,F-150,2011,18543,80250,gas,automatic,AutoNation,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
958f3cd0-b4fd-4d48-8eeb-4d7e78c60fad,DM8WHOCJXPI5TK3T4,BMW,5 Series,2021,56869,20958,hybrid,automatic,CarMax,New York,NY,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
8783fc7b-efe9-4dcc-8542-6dbc229a913e,EVQZSU9HEIDIUOS2F,Toyota,RAV4,2018,42542,8381,hybrid,automatic,DriveTime,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
0537bc2c-5ee7-434d-a83f-2706e7beace0,87XX440R179ZC3MNT,BMW,3 Series,2010,56084,52665,electric,manual,CarMax,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
7fa803be-65f9-48cb-ba39-3b3b782b443f,5BY727TWUDCRPER4B,Toyota,Corolla,2014,57035,41967,hybrid,automatic,AutoNation,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
ffcead26-a64e-4115-ade9-2ba852b4d409,A607R1XCEIZMIJCRE,BMW,5 Series,2014,37546,94468,hybrid,automatic,AutoNation,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
682bbd05-ec86-4241-b6d2-8e1427480790,H2EPYIQ1EDC2VXGJN,Honda,CR-V,2019,17542,23356,hybrid,manual,Elite Motors,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
170fcbf8-1bb7-4a85-b31a-5715feb45654,VPDPHUVQEZTM71C2U,Ford,Escape,2020,52113,15914,hybrid,automatic,DriveTime,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
316c7db7-348b-442b-83fd-f9e0d5b5c8db,MQ86LGTALYZ8OSL8I,Honda,Accord,2013,22518,38824,hybrid,automatic,DriveTime,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
70a66af4-61df-4ae3-8213-54e44c883f1e,T70JAC9XVHHBG82NB,Honda,Accord,2018,34058,117652,gas,manual,AutoNation,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
cb14dd23-3f44-4ba0-a8ed-752b7bbea9cd,N5REBYUZ8VCP49FRK,Ford,Escape,2022,28516,44941,gas,manual,CarMax,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
2063c2f7-5525-4cb2-a44f-e93208a3a892,XT27OLXZXM4862COP,Toyota,RAV4,2020,42591,35113,hybrid,manual,DriveTime,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
5b9f5d3a-d147-4764-b84c-bb359579cdaa,UZWECS4K7A9SPW3G8,BMW,X5,2014,45864,111769,gas,manual,CarMax,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
35626a6b-7b41-4c80-b1ac-3c586860eb51,KXZHIXISLGZXW4KFJ,Mercedes-Benz,GLE,2020,20868,29460,hybrid,automatic,CarMax,Houston,TX,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
cdaf32ca-a40b-4777-8499-bd4118e0a0d1,BGYVTL8KRZWMLTBFQ,Toyota,Corolla,2012,31712,66997,electric,automatic,CarMax,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
6fd82a6a-70c8-41ec-8d25-beb1d86a6522,8G12U1T7I8FAZR2MU,Mercedes-Benz,E-Class,2011,25666,64040,gas,manual,DriveTime,Chicago,IL,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
7bc2b7ac-e769-49c6-b018-8529fd914cc6,N62YJSKXM16XLQMM6,Toyota,Camry,2020,36875,99960,electric,manual,AutoNation,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
d67afe1d-73b6-47b3-a49d-cdbe21211c44,AHWEPH4BNQS1IFVVV,Mercedes-Benz,GLE,2018,15588,29369,electric,manual,DriveTime,Los Angeles,CA,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
41ec003c-fc32-403a-9c7a-081bcd42c646,SI4G145OIRTMPOY6V,Mercedes-Benz,C-Class,2020,44964,5952,electric,manual,CarMax,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
b3190073-ffd8-439e-abcd-3f476a5eee4f,J9OKEK4M52O29U3RT,Mercedes-Benz,GLE,2017,59351,97593,hybrid,manual,Elite Motors,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
875974f5-c7d4-4b63-aff8-5d94ae2f6e99,KPJJMS2CPT87J1QFX,Toyota,RAV4,2016,26443,83879,hybrid,automatic,AutoNation,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
2322a073-4288-47af-95b9-bc0a0c5bb5be,PUDZLQ5ZMRGIYER0Q,Ford,Explorer,2013,13565,92813,gas,manual,Elite Motors,Los Angeles,CA,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
1b7705ea-4713-4821-9346-05eb9f939631,19PCMR20II9YHL0J8,Ford,F-150,2023,58882,112675,gas,manual,DriveTime,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
0a082d24-7d92-40e7-8fd4-80067f03c0ea,3IMFDXZ2LTR4005KK,BMW,5 Series,2014,31456,58004,hybrid,automatic,DriveTime,New York,NY,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
98416e68-842c-4a56-b911-564a3c9537e0,2XWP062GHLYODZO8M,Mercedes-Benz,E-Class,2021,12765,58266,gas,manual,DriveTime,Houston,TX,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
a136c2df-d26b-4228-ad80-91b14f956b17,DWS4RNVL6EW2UJOLI,Ford,Escape,2019,19346,44759,electric,automatic,AutoNation,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
fb921ef7-35b4-4785-b750-a9c08e47a3fc,2AJ1WQKGIPAE066D1,Toyota,Corolla,2016,15114,113802,gas,manual,CarMax,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
742bdfdd-52ce-4ae6-aa4b-0021719eb558,66HWQ29AIEOK15OKQ,Ford,Escape,2011,60128,40607,gas,automatic,Elite Motors,Houston,TX,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
d3c2e267-069a-453b-bfa6-d92a304629ec,3N31DXF97UXTFWF3E,Mercedes-Benz,E-Class,2019,13435,87572,electric,manual,CarMax,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
bfea4cc9-fb54-441f-899a-f937f218cc7e,ADPSVA663K476TV8W,Honda,Civic,2020,24821,103212,gas,automatic,AutoNation,Los Angeles,CA,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
cd2f9232-3f50-4b60-9a2d-216d34058a90,LZ5DXGWAFFCO0MU2H,Toyota,RAV4,2017,56642,41261,electric,automatic,DriveTime,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
060687dd-c1a5-4a9e-b141-b767c74c9582,MR9BADFHWEN24WZAV,Honda,CR-V,2021,48176,103460,gas,automatic,Elite Motors,Los Angeles,CA,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
661a600e-b8a6-4b57-93e5-651895f88930,6Q8Q7Q73KY67B8T0K,Ford,Explorer,2011,45644,28505,hybrid,manual,Elite Motors,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
dbcb146b-75ac-4d0a-9720-8400fe1a02c7,0FGAPY5LB3LJWY128,Toyota,Corolla,2013,51970,35698,electric,automatic,CarMax,Houston,TX,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
75d85fec-2861-4fc9-9474-9a4f8dba59fc,LDSEPRN2NMUGXH13H,Ford,Escape,2014,32761,67100,gas,manual,DriveTime,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
ea6c4f72-79ee-404f-8134-a3b3c76d0ccc,KPANWHFSHP0FXJZTF,Toyota,RAV4,2021,39631,60817,gas,manual,AutoNation,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
32cdfba1-64b7-4f90-bce7-912b8ebfb466,5IFLLWJKMDCNQ6AM6,Ford,Escape,2019,35253,38883,hybrid,automatic,CarMax,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
9e9832ee-ce3f-4c12-8e92-44ba4328d5a5,X5AZYE41YVIBNMZPQ,Ford,Escape,2023,58514,115394,hybrid,manual,Elite Motors,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
6e0b36c6-0b17-4e92-95d7-957020a9602d,OVZJ6QHWJQIP27DQ1,BMW,X5,2016,38353,101482,hybrid,automatic,Elite Motors,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
a61105d3-c04c-4248-9eeb-47a43377f421,RM9DUTW6YMRW1Z0L5,Mercedes-Benz,E-Class,2016,32676,90213,gas,automatic,AutoNation,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
71066f89-807d-4b7f-b975-cbf03fe850c7,ZS1MGNB9HDMMPRN0V,Honda,Civic,2020,54524,57368,hybrid,manual,AutoNation,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
6dd14ba7-e8f8-49c7-8796-3438427955f5,UTSM41HZMG04L1LQT,Mercedes-Benz,C-Class,2012,65006,7141,gas,manual,DriveTime,Houston,TX,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
9450c66b-40db-405c-9024-c0462caac4de,AL4G6NTLHWZUAEOE8,Toyota,Corolla,2014,41443,25317,gas,manual,CarMax,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
a2928336-0945-4a07-bfbd-4bc95dd90342,GYDJJI11L82JOKWZ1,Honda,CR-V,2013,21535,27742,gas,manual,DriveTime,Chicago,IL,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
d4b6681c-54a3-412a-85b3-881c2c958bb1,H08Q2T845BI1YRSN0,Toyota,Corolla,2012,38079,19771,gas,manual,Elite Motors,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
d2c9a9e3-0fa7-4997-8c4e-7a0c619ac356,KEZCKE4OOLMNARBO3,Honda,CR-V,2016,37910,97436,gas,manual,AutoNation,Los Angeles,CA,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
cad4a9e0-2d68-423f-bce7-ced1677dcdb7,5FOROJ1GO4O2C9Q7H,Toyota,Camry,2022,20189,7054,hybrid,automatic,Elite Motors,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
0416d37d-9160-4fbf-b8e2-f220e1feb93a,TOVSYYPEYEERKYQPZ,Toyota,Corolla,2021,17981,53009,electric,automatic,DriveTime,Houston,TX,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
7388c589-7f68-4b01-91cb-bd68d2a1033c,QBQ3TBUD1VL7FOUTN,Honda,Accord,2013,33689,75638,hybrid,automatic,DriveTime,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
47578df9-528d-4518-912a-265db810414d,BW3RM9WBI7WGWVYK4,Ford,F-150,2013,32257,9669,gas,manual,CarMax,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
21302622-57fb-416c-b21e-aaa18d6e6c9d,OV8CA2XFAE655ZDFG,BMW,3 Series,2019,59700,60527,hybrid,manual,Elite Motors,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
a8baab15-72c5-4d14-abe6-e672ed89d30e,YX75UR8X5UNFQVS37,Ford,Escape,2019,18069,119003,hybrid,manual,CarMax,Los Angeles,CA,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
6abb6489-adb0-4398-b97b-a326ad97c26a,AF9I72M4YXLCZADXZ,Toyota,Corolla,2023,59269,74749,gas,manual,Elite Motors,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
2bad913a-b8d4-457e-a15c-bb4ce87010ae,EUYQ7Z8B8GFWYMZDD,Toyota,Camry,2014,33791,48316,electric,automatic,DriveTime,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
065460e8-69f5-4be6-b33d-a98b856960ff,UXOL8NEJIPKV8WKMV,Mercedes-Benz,C-Class,2016,11063,58172,hybrid,automatic,AutoNation,Chicago,IL,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
d3b252f0-71c4-4cb9-bdf1-3e7f25a01655,SPGVVVALBKMTM8B1U,Ford,Explorer,2010,31482,102446,gas,automatic,Elite Motors,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
070f7da9-8b93-4fa4-9498-d0cfdb828b10,AQVQAEV71NYX7CSDX,BMW,X5,2010,43475,112806,hybrid,manual,DriveTime,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
c21f3341-44ca-4522-adac-630e9b9625ce,WFJA1V75X582DF9A2,Honda,CR-V,2020,20639,71535,hybrid,automatic,Elite Motors,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
f4541375-3837-42d6-acfc-3e12135b79e6,2PPGYYX76PSCR5KZS,Ford,Explorer,2014,20723,101315,electric,automatic,Elite Motors,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
ccc9e720-cf9c-4152-9eb2-b464ba429013,XYBV0DW057SEYGOOK,Honda,CR-V,2013,40030,71795,electric,manual,DriveTime,Los Angeles,CA,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
e9d26b5d-6c36-4649-bfa9-6cec4e643d27,2ALDFBKSLQFVD3D64,Honda,CR-V,2018,10857,94290,gas,automatic,AutoNation,Los Angeles,CA,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
0b88fec3-f04a-445a-bd0d-a11d2e8dd78f,DLSVEQ906VEA7P7K9,BMW,X5,2017,16166,34773,hybrid,manual,AutoNation,Chicago,IL,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
a536127e-2199-40b6-89b5-d82d9da432b6,236BONC94K1YM2MAO,Ford,F-150,2019,43187,88262,gas,automatic,DriveTime,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
fc6cf5d5-6cd7-42cd-b99d-a70e2c7769f3,1GF3L0Q5KRRGDJIWL,Mercedes-Benz,C-Class,2014,36348,103637,hybrid,automatic,CarMax,Los Angeles,CA,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
58b3e40f-0cf3-44df-89b7-72bdddfc968f,0JT03IML3R9CCQ98C,Mercedes-Benz,E-Class,2016,26263,63836,hybrid,automatic,Elite Motors,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
5f72f3b6-5095-4587-898a-5364f3674f7d,SE9VYIQAD8NPW6JI1,BMW,3 Series,2010,59913,91134,gas,manual,AutoNation,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
99585704-a70a-4578-a689-419a766a4c55,LMZBCTFOX3VA8MWJU,Mercedes-Benz,GLE,2013,48350,40713,gas,automatic,Elite Motors,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
59f0712e-9851-463e-91d9-ea04554d6391,B3P3WQ6XBO8ZVQ1MJ,Ford,Explorer,2021,10184,59714,electric,manual,CarMax,Chicago,IL,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
81cab7f5-d5cf-41de-b34b-a14cdf767645,VIS73JIIIP1XPEX54,Mercedes-Benz,C-Class,2012,32268,110946,hybrid,manual,CarMax,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
95103361-5b0f-4001-bba1-d8a92ed5b37c,M2HUX1WIXY0QZA90E,BMW,X5,2011,57443,63350,electric,automatic,Elite Motors,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
915327c7-39b9-4687-bd67-44fa01d04628,PUTTCAMQYYC35HZKR,Mercedes-Benz,GLE,2016,17202,96631,hybrid,automatic,AutoNation,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
80628eb5-ee8c-4262-b428-b541ae1dc6ba,RZTZ1XVU4KFSH4D7G,Honda,Civic,2014,14112,102524,gas,manual,DriveTime,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
545a926e-3b81-48c3-80dc-ef44aa31cf9e,FHKL96FS1KC12H55F,BMW,3 Series,2016,59130,29300,electric,automatic,Elite Motors,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
8a08ba3e-07ff-47a0-827e-65af74f63ac4,5P6SK0UKCOPDFA0U8,Mercedes-Benz,C-Class,2012,28539,56283,electric,automatic,DriveTime,Los Angeles,CA,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
1db2ea43-52b9-440e-93c1-6b74655de3e7,6SCEKJVZTJTY2Y2HI,Mercedes-Benz,GLE,2017,21972,94318,electric,manual,CarMax,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
